,x_cavity_freq,y_mod
0,100.0,11.513275079425636
1,102.0,14.350841336404955
2,104.0,13.863109298735601
3,106.0,13.551763548801688
4,108.0,11.352550408154777
5,110.0,10.88392753761456
6,112.0,12.756733393940777
7,114.0,13.045653666183945
8,116.0,12.990714109706799
9,118.0,11.282139753411851
10,120.0,11.272333519502933
11,122.0,12.012332884129762
12,124.0,13.120773214815832
13,126.0,12.777236680118106
14,128.0,11.158476670088444
15,130.0,12.519222389586561
16,132.0,13.17339585653322
17,134.0,13.280666663245654
18,136.0,12.425449045282752
19,138.0,11.342469919812217
20,140.0,11.968110743139299
21,142.0,13.309875146011255
22,144.0,13.278989715772404
23,146.0,13.297856104897198
24,148.0,11.176529160525648
25,150.0,12.132204558126263
26,152.0,12.336949711796318
27,154.0,14.080876743915393
28,156.0,12.077568869987125
29,158.0,12.304773774968675
30,160.0,11.588961306346055
31,162.0,12.983652104419127
32,164.0,13.356661259493908
33,166.0,13.175380910943261
34,168.0,11.065040506303355
35,170.0,11.457737329115576
36,172.0,12.944523790165016
37,174.0,12.796286283760411
38,176.0,11.543020839128914
39,178.0,11.949795159317992
40,180.0,12.185396256837793
41,182.0,13.324507915557765
42,184.0,13.93795969811134
43,186.0,11.843782040605909
44,188.0,12.376536149464371
45,190.0,12.23131941025462
46,192.0,13.739099015936821
47,194.0,14.334468897498368
48,196.0,15.26165050223468
49,198.0,12.485769960986536
50,200.0,11.272936644024586
51,202.0,9.59940966948916
52,204.0,10.657193072051408
53,206.0,11.831347685355396
54,208.0,11.100268790766078
55,210.0,12.058552491076465
56,212.0,12.132619250287009
57,214.0,12.525758916516521
58,216.0,11.9683548735008
59,218.0,10.955974322331818
60,220.0,10.83088178174449
61,222.0,12.208281432768311
62,224.0,12.700555807062695
63,226.0,12.97509134308242
64,228.0,11.068360122890716
65,230.0,10.805948056371708
66,232.0,12.634475475496949
67,234.0,11.34251826720616
68,236.0,13.769084542673168
69,238.0,11.559977781194966
70,240.0,11.814187915372564
71,242.0,12.913885656826022
72,244.0,12.775459405174365
73,246.0,13.16982702510394
74,248.0,13.128921659643963
75,250.0,10.7668008211202
76,252.0,10.991628735228096
77,254.0,11.374931168138831
78,256.0,12.232069534121168
79,258.0,12.201050568119244
80,260.0,11.372861004683404
81,262.0,11.127051973582018
82,264.0,11.91660583169575
83,266.0,12.155243065990689
84,268.0,11.639334010733663
85,270.0,11.784960815153614
86,272.0,12.745358997535208
87,274.0,12.422323305593501
88,276.0,11.574633009739914
89,278.0,12.374808451382124
90,280.0,11.434966692737458
91,282.0,12.342513728854914
92,284.0,12.16900409017781
93,286.0,11.730727570326207
94,288.0,11.153152209170386
95,290.0,11.59398059880509
96,292.0,12.061924784246882
97,294.0,11.51025672369832
98,296.0,12.781443823280773
99,298.0,12.615082855334222
100,300.0,11.387130089580017
